Blacks-wins,2999,2167
Whites-wins,2421,2568
Whites-wins,2641,3888
Blacks-wins,3438,1857
Whites-wins,1692,3536
Blacks-wins,3788,2520
Whites-wins,2663,3078
Blacks-wins,5000,2451
Whites-wins,2127,2516
Whites-wins,2845,2915
Whites-wins,1353,3993
Blacks-wins,2112,1636
Blacks-wins,2532,2246
Blacks-wins,3379,2394
Blacks-wins,3879,3349
Whites-wins,3707,4404
Whites-wins,3007,3782
Blacks-wins,2692,2154
Whites-wins,2271,2773
Whites-wins,1437,2662
Blacks-wins,3054,2412
Whites-wins,2479,4209
Blacks-wins,2269,1953
Blacks-wins,4286,2088
Blacks-wins,2721,2228
Blacks-wins,2192,1654
Whites-wins,3412,3840
Blacks-wins,3324,2726
Blacks-wins,3274,2401
Whites-wins,1824,2996
Whites-wins,3620,3777
Blacks-wins,3969,3156
Whites-wins,2782,3276
Blacks-wins,3036,2345
Blacks-wins,2838,2229
Blacks-wins,3284,2207
Whites-wins,1269,1964
Whites-wins,2033,3047
Blacks-wins,3674,3104
Whites-wins,1773,1997
Blacks-wins,2445,1960
Blacks-wins,3078,2928
Whites-wins,1733,2617
Whites-wins,3144,3145
Whites-wins,3211,5516
Blacks-wins,3305,3103
Whites-wins,4861,4921
Blacks-wins,3823,2838
Whites-wins,2180,2216
Whites-wins,3224,3264
Whites-wins,4089,4788
Blacks-wins,2620,2371
Whites-wins,2069,3495
Whites-wins,2232,4669
Whites-wins,2392,2399
Blacks-wins,3923,1458
Whites-wins,1665,5072
Whites-wins,3108,4884
Whites-wins,2222,3014
Blacks-wins,1727,1530
Whites-wins,1738,2621
Blacks-wins,4550,2045
Whites-wins,2899,4050
Whites-wins,2270,3749
Blacks-wins,3066,2519
Blacks-wins,5571,4743
Blacks-wins,5078,4595
Whites-wins,3761,4225
Blacks-wins,4260,2523
Blacks-wins,2320,1760
Blacks-wins,2678,2500
Blacks-wins,5662,3842
Blacks-wins,2265,1543
Whites-wins,2341,2877
Blacks-wins,3111,1735
Blacks-wins,4166,3961
Whites-wins,1904,4281
Blacks-wins,4515,2551
Blacks-wins,4682,3598
Blacks-wins,3363,3160
Blacks-wins,2923,2344
Whites-wins,2055,3123
Blacks-wins,5047,2777
Blacks-wins,4890,3206
Blacks-wins,3223,2281
Whites-wins,3488,4542
Blacks-wins,2624,2086
Blacks-wins,3127,2405
Whites-wins,2031,2174
Blacks-wins,3146,3030
Blacks-wins,4065,3709
Blacks-wins,3748,2720
Whites-wins,3173,3364
Whites-wins,1866,3163
Whites-wins,2018,2209
Blacks-wins,3007,2300
Blacks-wins,2938,2919
Blacks-wins,2575,1679
Blacks-wins,3051,3017
Whites-wins,2113,3748
Whites-wins,1788,2592
Blacks-wins,2596,2101
Whites-wins,2848,4534
Whites-wins,1850,2003
Blacks-wins,4008,2592
Blacks-wins,4251,2665
Blacks-wins,2214,1778
Blacks-wins,3322,1282
Blacks-wins,5573,2139
Whites-wins,2037,4897
Whites-wins,1336,3135
Whites-wins,2258,3437
Blacks-wins,4237,1429
Whites-wins,1824,2049
Blacks-wins,2881,2331
Blacks-wins,3490,3261
Whites-wins,3306,4310
Blacks-wins,4018,3078
Whites-wins,2625,5635
Whites-wins,2894,3745
Blacks-wins,2087,1637
Blacks-wins,3379,2611
Whites-wins,2245,2591
Blacks-wins,3842,3274
Blacks-wins,3446,2400
Blacks-wins,2989,2349
Whites-wins,2449,3458
Blacks-wins,2313,2006
Whites-wins,1862,4351
Blacks-wins,4426,3631
Whites-wins,2289,2746
Whites-wins,2394,3014
Whites-wins,3253,4108
Blacks-wins,2919,1745
Whites-wins,1161,2592
Whites-wins,2730,3203
Whites-wins,2275,2291
Whites-wins,2801,2885
Whites-wins,1684,4265
Blacks-wins,3905,3371
Blacks-wins,3882,2447
Whites-wins,1710,3357
Blacks-wins,2708,1933
Whites-wins,2414,2779
Whites-wins,2200,2750
Blacks-wins,3925,3536
Blacks-wins,3658,2299
Whites-wins,2124,2323
Whites-wins,2233,2868
Whites-wins,2247,3194
Whites-wins,1355,2515
Blacks-wins,3609,3607
Whites-wins,1916,2576
Whites-wins,1811,2573
Blacks-wins,3142,2553
Blacks-wins,3606,2277
Blacks-wins,2028,1756
Blacks-wins,4257,3272
Blacks-wins,3335,1863
Whites-wins,1967,3101
Blacks-wins,2812,2004
Blacks-wins,3196,2878
Blacks-wins,2980,2138
Whites-wins,2177,3729
Blacks-wins,3892,2882
Whites-wins,1772,2795
Blacks-wins,4908,2083
Blacks-wins,2692,1548
Blacks-wins,3784,2108
Blacks-wins,2973,1879
Whites-wins,1889,2201
Blacks-wins,2557,1986
Whites-wins,1201,3450
Blacks-wins,2220,1870
Whites-wins,3540,5483
Whites-wins,2431,4079
Whites-wins,1965,3528
Blacks-wins,2938,2821
Whites-wins,3398,4463
Whites-wins,1721,2565
Whites-wins,2085,4293
Whites-wins,2459,3019
Blacks-wins,4838,2010
Whites-wins,2495,5021
Whites-wins,2613,2762
Blacks-wins,3580,1674
Whites-wins,2184,3869
Blacks-wins,2820,2472
Blacks-wins,2809,2451
Whites-wins,1755,3113
Whites-wins,2291,4092
Blacks-wins,6087,2258
Whites-wins,2625,3298
Blacks-wins,2800,2661
Whites-wins,1622,4379
Whites-wins,3483,4633
Blacks-wins,4070,3107
Blacks-wins,2604,1663
Whites-wins,1639,2769
Whites-wins,2760,3669
Blacks-wins,1965,1530
Whites-wins,2036,3173
Whites-wins,1902,2573
Whites-wins,2907,3624
Whites-wins,2594,3961
Whites-wins,2402,3969
Blacks-wins,5513,2635
Blacks-wins,3304,1346
Whites-wins,1374,2180
Blacks-wins,3485,2971
Blacks-wins,2612,2578
Whites-wins,2891,4910
Whites-wins,3234,3414
Blacks-wins,4566,2488
Whites-wins,2778,4362
Blacks-wins,2411,1731
Blacks-wins,1751,1514
Whites-wins,2430,2670
Whites-wins,2135,3407
Whites-wins,2178,2658
Whites-wins,1717,2718
Whites-wins,3308,3772
Whites-wins,2087,2509
Blacks-wins,3697,2725
Blacks-wins,3884,3632
Blacks-wins,2699,2655
Whites-wins,1588,1872
Blacks-wins,3164,2813
Whites-wins,2211,2245
Blacks-wins,3735,2608
Blacks-wins,3864,2712
Blacks-wins,2864,1950
Whites-wins,2512,4212
Blacks-wins,5076,3416
Blacks-wins,2596,2497
Whites-wins,1677,2017
Blacks-wins,3710,2964
Blacks-wins,2571,1625
Whites-wins,2077,2519
Blacks-wins,2633,2624
Blacks-wins,3611,3561
Blacks-wins,5644,2140
Whites-wins,1770,3669
Blacks-wins,3997,2464
Blacks-wins,3227,2555
Whites-wins,1727,2490
Whites-wins,1668,3348
Blacks-wins,5125,3717
Blacks-wins,3155,1851
Whites-wins,2354,2589
Blacks-wins,2377,1704
Whites-wins,1488,4408
Blacks-wins,2574,2033
Whites-wins,1853,2156
Blacks-wins,5084,3287
Whites-wins,1670,3128
Blacks-wins,4694,1641
Blacks-wins,3353,2112
Blacks-wins,2510,2048
Blacks-wins,2731,2577
Whites-wins,2992,3431
Whites-wins,2214,3269
Blacks-wins,3651,1896
Blacks-wins,3798,2397
Whites-wins,2187,2530
Whites-wins,2816,5293
Whites-wins,2879,3170
Whites-wins,1752,1906
Blacks-wins,4686,4030
Whites-wins,2632,3972
Whites-wins,1950,2703
Blacks-wins,3055,2297
Blacks-wins,3545,3445
Blacks-wins,3064,2862
Blacks-wins,3470,3381
Whites-wins,2093,2696
Whites-wins,1568,2161
Blacks-wins,2320,1809
Blacks-wins,2774,2179
Blacks-wins,2089,1425
Blacks-wins,3535,1681
Blacks-wins,4428,4042
Blacks-wins,3303,2106
Blacks-wins,5069,3283
Blacks-wins,3152,1845
Whites-wins,2962,3569
Blacks-wins,4372,2682
Whites-wins,2031,3201
Whites-wins,2202,2474
Blacks-wins,4000,3741
Blacks-wins,2740,1591
Whites-wins,3724,4730
Whites-wins,2572,3411
Whites-wins,3084,3964
Whites-wins,1919,3339
Whites-wins,1710,3917
Whites-wins,1939,3586
Blacks-wins,2313,1860
Blacks-wins,3399,2594
Blacks-wins,3494,2334
Blacks-wins,3734,3197
Blacks-wins,3090,2975
Whites-wins,1251,2110
Blacks-wins,3470,3398
Blacks-wins,4017,3287
Whites-wins,2087,2521
Blacks-wins,2103,1983
Whites-wins,1986,2151
Whites-wins,2224,3148
Whites-wins,2133,2374
Blacks-wins,3361,2927
Whites-wins,2262,2773
Whites-wins,2382,2981
Blacks-wins,4150,3082
Blacks-wins,2602,2082
Blacks-wins,2256,1896
Blacks-wins,4180,2359
Whites-wins,2425,4443
Whites-wins,3260,3463
Blacks-wins,2600,2432
Whites-wins,2521,4288
Blacks-wins,2151,1581
Blacks-wins,4575,2164
Whites-wins,2277,4132
Blacks-wins,3001,2702
Whites-wins,2559,3000
Blacks-wins,2871,2837
Whites-wins,1446,2308
Whites-wins,2181,6346
Whites-wins,3177,3359
Whites-wins,1573,1633
Whites-wins,2206,3711
Whites-wins,2832,2946
Whites-wins,1876,3143
Whites-wins,3249,3721
Blacks-wins,4009,1755
Blacks-wins,3513,3346
Whites-wins,2082,3265
Blacks-wins,3386,2923
Whites-wins,3746,3859
Blacks-wins,5808,3179
Blacks-wins,3940,3477
Blacks-wins,2475,1700
Blacks-wins,3986,3161
Blacks-wins,3533,2762
Whites-wins,1942,4231
Blacks-wins,2466,2356
Blacks-wins,3399,2556
Whites-wins,2634,2863
Whites-wins,1625,3142
Blacks-wins,3253,2088
Whites-wins,1762,4003
Blacks-wins,2633,2206
Blacks-wins,2792,1352
Blacks-wins,3674,2382
Whites-wins,2862,3984
Blacks-wins,3900,2354
Blacks-wins,2586,2194
Blacks-wins,3004,1039
Whites-wins,2368,2716
Blacks-wins,3649,2546
Whites-wins,2093,3655
Whites-wins,3404,3869
Whites-wins,1984,2476
Whites-wins,2690,4158
Blacks-wins,2472,2246
Whites-wins,1650,5099
Whites-wins,2251,3015
Blacks-wins,4132,1702
Whites-wins,2250,3510
Blacks-wins,2330,2315
Blacks-wins,5135,3325
Whites-wins,2337,2991
Whites-wins,2984,3063
Whites-wins,1682,3428
Blacks-wins,4207,3135
Whites-wins,2441,4636
Whites-wins,2312,2944
Whites-wins,3464,4259
Blacks-wins,3104,2712
Whites-wins,2133,2444
Blacks-wins,2851,2498
Whites-wins,2189,4144
Whites-wins,2998,5015
Whites-wins,2283,3272
Blacks-wins,3845,2015
Blacks-wins,4547,3484
Blacks-wins,3542,2640
Blacks-wins,2787,2386
Whites-wins,2494,2609
Whites-wins,2783,3959
Whites-wins,1609,2119
Whites-wins,1364,4408
Whites-wins,3374,4065
Blacks-wins,1484,1395
Blacks-wins,2995,2358
Whites-wins,2682,2814
Blacks-wins,2741,2007
Whites-wins,1764,2032
Whites-wins,2113,6087
Blacks-wins,3459,2753
Whites-wins,2635,3465
Whites-wins,2244,4111
Blacks-wins,3481,2032
Blacks-wins,3898,2379
Blacks-wins,2010,1742
Whites-wins,1732,4897
Blacks-wins,3747,3242
Blacks-wins,4065,2092
Whites-wins,2596,3748
Blacks-wins,5105,2585
Whites-wins,3045,3914
Whites-wins,2836,2896
Blacks-wins,3076,1862
Whites-wins,1930,2096
Blacks-wins,4107,2650
Whites-wins,2397,3613
Whites-wins,2326,4087
Blacks-wins,3811,2974
Blacks-wins,2422,1647
Blacks-wins,2704,2182
Blacks-wins,3544,2524
Blacks-wins,3644,2540
Whites-wins,3372,3734
Whites-wins,2739,3241
Blacks-wins,4116,3591
Whites-wins,2495,4170
Blacks-wins,3212,2127
Blacks-wins,2837,2691
Whites-wins,1807,2049
Blacks-wins,2808,2715
Whites-wins,2792,5522
Whites-wins,2474,3417
Blacks-wins,4386,2611
Whites-wins,2022,2329
Whites-wins,2869,3029
Whites-wins,2913,3224
Whites-wins,2347,5500
Whites-wins,2398,3422
Whites-wins,2652,3039
Blacks-wins,3703,3355
Whites-wins,1754,2946
Whites-wins,1643,1698
Whites-wins,2127,3736
Blacks-wins,1598,1533
Blacks-wins,3679,2362
Whites-wins,2540,3487
Blacks-wins,3298,2792
Blacks-wins,3194,1589
Whites-wins,1960,2791
Blacks-wins,3209,2733
Whites-wins,2302,2347
Blacks-wins,2008,1839
Blacks-wins,4589,3142
Blacks-wins,5078,3628
Blacks-wins,2659,2604
Whites-wins,1349,3001
Whites-wins,1633,1758
Whites-wins,2989,3182
Whites-wins,3332,3460
Blacks-wins,3794,2217
Whites-wins,3328,4011
Blacks-wins,2033,1637
Blacks-wins,2830,2403
Whites-wins,2683,4454
Blacks-wins,3277,2418
Blacks-wins,2261,1886
Blacks-wins,2994,1361
Blacks-wins,5591,3050
Whites-wins,2657,4432
Blacks-wins,3672,3177
Blacks-wins,3226,1681
Blacks-wins,4384,2360
Whites-wins,1578,2662
Blacks-wins,2404,2378
Blacks-wins,3448,2443
Blacks-wins,2536,1279
Blacks-wins,2688,2125
Blacks-wins,3029,1608
Blacks-wins,5071,3204
Whites-wins,2243,2917
Blacks-wins,2797,2738
Whites-wins,2558,3259
Whites-wins,2712,4736
Whites-wins,1938,3414
Whites-wins,2494,2554
Whites-wins,2530,3161
Whites-wins,3846,4461
Blacks-wins,2414,1751
Blacks-wins,4198,3786
Blacks-wins,2888,2023
Whites-wins,2073,3486
Blacks-wins,4188,2357
Blacks-wins,2950,2418
Blacks-wins,3225,2553
Whites-wins,3252,3824
Blacks-wins,3628,2501
Blacks-wins,4468,2704
Blacks-wins,4761,2407
Blacks-wins,3937,2542
Blacks-wins,2368,2018
Blacks-wins,3778,2427
Blacks-wins,3558,2125
Whites-wins,2359,4942
Blacks-wins,3937,3882
Blacks-wins,3307,3042
Blacks-wins,3559,1744
Blacks-wins,2520,1895
Whites-wins,1657,3470
Blacks-wins,2610,2112
Blacks-wins,5375,3605
Blacks-wins,2793,2261
Blacks-wins,3979,2192
Blacks-wins,2480,2229
Blacks-wins,3125,2401
Whites-wins,1855,3195
Blacks-wins,4449,2316
Blacks-wins,3189,2325
Whites-wins,2015,4031
Blacks-wins,4370,2033
Blacks-wins,2781,2374
Whites-wins,2062,2940
Whites-wins,2529,2866
Whites-wins,3214,4770
Blacks-wins,3509,2778
Whites-wins,3356,3419
Blacks-wins,2917,2838
Whites-wins,3169,3242
Blacks-wins,3510,2175
Whites-wins,2403,2486
Whites-wins,2649,2680
Whites-wins,2651,4430
Blacks-wins,5364,2223
Blacks-wins,2676,2508
Whites-wins,2669,3096
Blacks-wins,5466,3540
Blacks-wins,4694,2112
Blacks-wins,2522,2228
Whites-wins,3288,3845
Blacks-wins,4861,1829
Whites-wins,1990,3575
Whites-wins,2842,3906
Blacks-wins,5910,3034
Whites-wins,2656,3002
Whites-wins,1380,3891
Blacks-wins,4335,3415
Whites-wins,1676,3753
Whites-wins,2355,4476
Blacks-wins,3322,1304
Whites-wins,3112,3852
Blacks-wins,4973,2132
Whites-wins,2586,3662
Blacks-wins,4464,1977
Whites-wins,1703,2122
Blacks-wins,2002,1269
Blacks-wins,2811,1590
Blacks-wins,3243,2477
Whites-wins,2531,2714
Blacks-wins,3321,3312
Blacks-wins,2327,1966
Whites-wins,3152,4054
Blacks-wins,4564,3943
Blacks-wins,3606,2450
Blacks-wins,3406,3252
Blacks-wins,2264,1309
Blacks-wins,2764,2190
Whites-wins,2541,3711
Whites-wins,2872,2929
Whites-wins,1713,2207
Blacks-wins,3928,2650
Blacks-wins,3930,2535
Blacks-wins,2769,2067
Blacks-wins,2896,2154
Whites-wins,2893,4258
Blacks-wins,2149,2055
Blacks-wins,2716,1902
Blacks-wins,3651,2457
Blacks-wins,4155,2053
Blacks-wins,3211,2573
Whites-wins,4109,4453
Whites-wins,1858,2009
Blacks-wins,3270,2400
Whites-wins,1826,1844
Whites-wins,2290,2454
Whites-wins,1727,3756
Blacks-wins,4000,2680
Whites-wins,2121,2807
Whites-wins,2804,3386
Blacks-wins,6997,1962
Blacks-wins,2582,2499
Whites-wins,2196,3561
Whites-wins,1443,2389
Blacks-wins,4346,2695
Blacks-wins,4117,3256
Blacks-wins,2869,2513
Blacks-wins,3462,2979
Whites-wins,1966,2764
Whites-wins,2507,5531
Blacks-wins,2893,2493
Blacks-wins,3060,1765
Blacks-wins,2550,2047
Blacks-wins,7745,2075
Blacks-wins,6035,3514
Blacks-wins,2209,1915
Blacks-wins,4260,3001
Blacks-wins,4321,1554
Whites-wins,2128,2451
Whites-wins,2225,2541
Whites-wins,2246,3043
Blacks-wins,7527,3078
Whites-wins,1472,3036
Blacks-wins,4727,1593
Whites-wins,2185,3649
Whites-wins,2282,3079
Blacks-wins,3347,2131
Blacks-wins,3493,2412
Blacks-wins,2625,2226
Blacks-wins,1725,1393
Blacks-wins,2935,1573
Blacks-wins,2274,1983
Whites-wins,1756,3690
Whites-wins,1804,2195
Whites-wins,2170,3412
Blacks-wins,2546,1622
Whites-wins,2220,3439
Whites-wins,2204,2587
Blacks-wins,3078,2927
Blacks-wins,2877,2834
Whites-wins,2256,2985
Whites-wins,2294,4210
Blacks-wins,3956,3398
Blacks-wins,6033,4979
Blacks-wins,3450,3080
Blacks-wins,3539,3318
Whites-wins,2691,3447
Blacks-wins,4764,3471
Blacks-wins,3290,2870
Blacks-wins,2403,1560
Whites-wins,2220,3462
Whites-wins,1274,3589
Whites-wins,3286,4501
Whites-wins,3182,4051
Whites-wins,1866,4108
Blacks-wins,3053,2688
Whites-wins,2063,4751
Whites-wins,2224,2388
Whites-wins,1739,2410
Whites-wins,3112,3426
Blacks-wins,2738,2392
Blacks-wins,2888,1725
Blacks-wins,2021,1749
Whites-wins,1651,1967
Blacks-wins,1717,1376
Blacks-wins,3194,2025
Whites-wins,2618,2939
Blacks-wins,3760,3288
Whites-wins,3325,4609
Whites-wins,2421,2727
Whites-wins,2434,3753
Blacks-wins,2961,2538
Whites-wins,2088,4346
Blacks-wins,2585,1473
Whites-wins,2411,3289
Whites-wins,2325,3324
Blacks-wins,2530,2227
Blacks-wins,2977,2199
Blacks-wins,3355,2221
Blacks-wins,3488,3141
Blacks-wins,2830,2188
Whites-wins,4058,4150
Whites-wins,2142,4913
Blacks-wins,2304,1274
Blacks-wins,3723,2575
Blacks-wins,3550,2239
Whites-wins,3319,3825
Whites-wins,2805,3323
Whites-wins,3667,5396
Whites-wins,3131,3422
Whites-wins,2595,4258
