Whites-wins,936,946
Whites-wins,802,1222
Whites-wins,870,1150
Blacks-wins,1686,865
Blacks-wins,1232,1146
Whites-wins,1218,1542
Blacks-wins,704,565
Blacks-wins,698,641
Whites-wins,831,986
Whites-wins,621,643
Whites-wins,681,1170
Blacks-wins,978,691
Blacks-wins,549,480
Whites-wins,857,992
Blacks-wins,1057,962
Whites-wins,588,782
Blacks-wins,1675,664
Whites-wins,493,796
Blacks-wins,741,658
Whites-wins,678,772
Whites-wins,627,647
Whites-wins,736,858
Whites-wins,819,1185
Blacks-wins,824,793
Whites-wins,591,1254
Blacks-wins,721,494
Blacks-wins,1533,690
Whites-wins,1028,1042
Whites-wins,744,1184
Blacks-wins,1063,757
Whites-wins,717,1127
Whites-wins,619,891
Blacks-wins,895,473
Whites-wins,618,894
Whites-wins,584,847
Whites-wins,1159,1163
Blacks-wins,969,488
Blacks-wins,762,701
Whites-wins,398,1736
Whites-wins,979,1011
Blacks-wins,576,479
Blacks-wins,744,627
Whites-wins,823,865
Whites-wins,639,710
Whites-wins,479,1444
Whites-wins,493,964
Whites-wins,694,1648
Blacks-wins,547,409
Blacks-wins,924,911
Whites-wins,1031,1440
Whites-wins,495,957
Blacks-wins,792,465
Blacks-wins,1514,707
Blacks-wins,1052,799
Blacks-wins,978,969
Blacks-wins,1184,739
Whites-wins,944,1107
Whites-wins,554,738
Whites-wins,787,889
Blacks-wins,874,751
Blacks-wins,834,806
Blacks-wins,882,868
Blacks-wins,827,323
Whites-wins,979,1434
Blacks-wins,552,312
Whites-wins,609,1282
Blacks-wins,959,921
Blacks-wins,1109,518
Whites-wins,1050,1162
Whites-wins,449,726
Blacks-wins,1439,603
Whites-wins,669,1001
Whites-wins,373,712
Whites-wins,892,1117
Blacks-wins,484,421
Blacks-wins,1609,586
Whites-wins,571,970
Blacks-wins,1418,432
Blacks-wins,700,593
Blacks-wins,1259,941
Blacks-wins,996,801
Blacks-wins,1339,803
Blacks-wins,789,540
Whites-wins,570,865
Blacks-wins,2246,735
Whites-wins,702,722
Whites-wins,612,1021
Blacks-wins,648,581
Blacks-wins,1295,1239
Whites-wins,1078,1189
Whites-wins,737,756
Blacks-wins,1012,512
Whites-wins,741,836
Blacks-wins,632,479
Whites-wins,874,1027
Blacks-wins,888,505
Whites-wins,409,1193
Whites-wins,669,830
Blacks-wins,871,799
Blacks-wins,836,689
Whites-wins,428,597
Blacks-wins,1263,1118
Blacks-wins,1144,834
Blacks-wins,1140,896
Blacks-wins,832,489
Whites-wins,637,1203
Whites-wins,853,894
Blacks-wins,1777,809
Blacks-wins,640,619
Whites-wins,992,1063
Blacks-wins,625,531
Blacks-wins,904,493
Blacks-wins,1149,1043
Whites-wins,944,1701
Whites-wins,512,1229
Blacks-wins,623,503
Blacks-wins,644,552
Whites-wins,903,1304
Whites-wins,694,723
Blacks-wins,745,414
Blacks-wins,982,600
Whites-wins,692,1001
Whites-wins,266,598
Blacks-wins,1183,453
Blacks-wins,874,814
Blacks-wins,1581,705
Whites-wins,581,587
Whites-wins,845,878
Whites-wins,1025,1138
Blacks-wins,1274,1192
Blacks-wins,1317,1032
Blacks-wins,634,513
Whites-wins,807,1244
Blacks-wins,1541,914
Whites-wins,984,1827
Whites-wins,793,842
Whites-wins,535,579
Whites-wins,548,713
Whites-wins,1426,1488
Blacks-wins,896,613
Whites-wins,613,705
Blacks-wins,562,525
Blacks-wins,597,594
Blacks-wins,1445,574
Whites-wins,571,806
Whites-wins,630,660
Whites-wins,351,821
Whites-wins,902,1362
Blacks-wins,1429,865
Whites-wins,597,1181
Blacks-wins,701,632
Whites-wins,819,1645
Blacks-wins,1077,496
Blacks-wins,1291,682
Whites-wins,626,858
Blacks-wins,832,532
Blacks-wins,1242,630
Blacks-wins,1012,819
Blacks-wins,1423,988
Blacks-wins,1294,628
Blacks-wins,1335,664
Whites-wins,668,717
Whites-wins,523,1244
Whites-wins,549,647
Whites-wins,631,1144
Blacks-wins,939,430
Blacks-wins,468,280
Blacks-wins,915,774
Whites-wins,802,989
Whites-wins,432,730
Blacks-wins,861,567
Blacks-wins,1085,799
Whites-wins,565,679
Whites-wins,656,680
Whites-wins,795,1788
Whites-wins,580,994
Whites-wins,940,1167
Blacks-wins,593,274
Whites-wins,870,1138
Blacks-wins,793,589
Whites-wins,458,867
Blacks-wins,1153,503
Whites-wins,883,1178
Blacks-wins,1472,930
Whites-wins,504,869
Whites-wins,455,845
Blacks-wins,717,704
Blacks-wins,877,625
Whites-wins,494,706
Whites-wins,946,1502
Blacks-wins,1511,596
Whites-wins,1193,1387
Whites-wins,727,1371
Whites-wins,785,1111
Whites-wins,521,969
Blacks-wins,654,554
Whites-wins,627,1135
Blacks-wins,937,868
Whites-wins,839,1212
Whites-wins,887,1158
Whites-wins,409,669
Whites-wins,659,1233
Whites-wins,541,916
Whites-wins,686,690
Whites-wins,701,1095
Blacks-wins,1234,669
Whites-wins,835,1392
Whites-wins,425,651
Whites-wins,664,1147
Whites-wins,904,977
Blacks-wins,1259,685
Whites-wins,835,1074
Blacks-wins,879,557
Blacks-wins,878,661
Blacks-wins,1305,1160
Whites-wins,661,1017
Blacks-wins,1237,1055
Whites-wins,454,748
Blacks-wins,1073,707
Whites-wins,578,733
Blacks-wins,710,527
Blacks-wins,574,511
Blacks-wins,1045,855
Blacks-wins,600,344
Whites-wins,483,668
Whites-wins,602,953
Whites-wins,539,1151
Blacks-wins,825,661
Whites-wins,734,855
Whites-wins,453,546
Blacks-wins,1412,1148
Whites-wins,901,1135
Blacks-wins,1438,930
Whites-wins,1089,1243
Whites-wins,579,604
Blacks-wins,691,426
Whites-wins,551,657
Whites-wins,549,1116
Whites-wins,363,891
Whites-wins,768,1043
Whites-wins,402,1350
Whites-wins,466,851
Blacks-wins,1392,330
Blacks-wins,954,516
Blacks-wins,1179,1067
Blacks-wins,1067,699
Blacks-wins,1019,670
Whites-wins,551,840
Blacks-wins,1175,796
Whites-wins,363,783
Whites-wins,917,1107
Whites-wins,840,890
Whites-wins,998,1282
Blacks-wins,786,433
Whites-wins,330,591
Whites-wins,885,1000
Blacks-wins,1525,913
Blacks-wins,907,677
Blacks-wins,1228,368
Whites-wins,955,1319
Blacks-wins,1160,789
Blacks-wins,1701,1491
Blacks-wins,1334,564
Whites-wins,505,693
Whites-wins,524,884
Blacks-wins,907,518
Blacks-wins,1564,948
Blacks-wins,971,349
Blacks-wins,728,442
Whites-wins,677,980
Whites-wins,669,781
Whites-wins,761,1279
Whites-wins,925,1347
Blacks-wins,561,420
Blacks-wins,1043,687
Blacks-wins,1230,723
Blacks-wins,889,496
Blacks-wins,1116,1016
Blacks-wins,1202,465
Whites-wins,689,1527
Whites-wins,556,703
Whites-wins,574,912
Blacks-wins,861,858
Blacks-wins,1223,492
Whites-wins,662,917
Whites-wins,980,1453
Whites-wins,652,693
Whites-wins,527,616
Whites-wins,758,1102
Whites-wins,686,1570
Blacks-wins,1399,636
Whites-wins,1245,1769
Blacks-wins,870,488
Whites-wins,878,1738
Blacks-wins,617,557
Blacks-wins,808,796
Whites-wins,934,1830
Whites-wins,685,933
Blacks-wins,764,648
Blacks-wins,1190,663
Blacks-wins,761,588
Blacks-wins,1078,730
Whites-wins,397,693
Blacks-wins,839,772
Whites-wins,986,1364
Whites-wins,872,1018
Blacks-wins,1190,1057
Whites-wins,374,729
Whites-wins,958,991
Whites-wins,717,1315
Whites-wins,584,594
Blacks-wins,835,561
Whites-wins,628,976
Whites-wins,504,691
Blacks-wins,611,576
Blacks-wins,1008,375
Blacks-wins,984,402
Whites-wins,596,652
Whites-wins,639,664
Blacks-wins,1051,720
Blacks-wins,687,619
Whites-wins,1332,1396
Blacks-wins,1351,494
Blacks-wins,1950,964
Whites-wins,677,907
Blacks-wins,1041,758
Blacks-wins,988,703
Blacks-wins,1217,740
Whites-wins,599,670
Blacks-wins,1189,1042
Whites-wins,706,1478
Whites-wins,872,1030
Whites-wins,827,846
Blacks-wins,776,404
Blacks-wins,1168,581
Whites-wins,413,1111
Whites-wins,522,1362
Blacks-wins,798,324
Blacks-wins,766,573
Blacks-wins,581,307
Whites-wins,1075,1485
Whites-wins,550,642
Whites-wins,1043,1056
Whites-wins,557,834
Blacks-wins,1466,695
Whites-wins,565,720
Blacks-wins,702,500
Whites-wins,507,890
Blacks-wins,862,702
Whites-wins,562,705
Blacks-wins,1439,817
Whites-wins,872,1004
Blacks-wins,1123,352
Whites-wins,412,633
Whites-wins,878,1005
Blacks-wins,1099,740
Whites-wins,556,1053
Whites-wins,541,745
Whites-wins,589,750
Blacks-wins,1341,1015
Whites-wins,707,1350
Blacks-wins,924,453
Whites-wins,1087,1120
Blacks-wins,1344,633
Blacks-wins,695,622
Blacks-wins,908,867
Whites-wins,923,1317
Blacks-wins,1399,657
Blacks-wins,733,698
Whites-wins,948,1038
Blacks-wins,745,707
Blacks-wins,1015,828
Blacks-wins,968,606
Blacks-wins,1175,583
Blacks-wins,661,460
Whites-wins,655,942
Whites-wins,600,669
Blacks-wins,1399,1174
Blacks-wins,692,442
Whites-wins,403,875
Blacks-wins,1247,1164
Blacks-wins,859,399
Blacks-wins,636,562
Blacks-wins,729,604
Blacks-wins,1351,759
Blacks-wins,903,580
Blacks-wins,633,456
Whites-wins,409,827
Blacks-wins,997,964
Whites-wins,785,1110
Whites-wins,784,1031
Whites-wins,802,1012
Whites-wins,742,1061
Blacks-wins,1078,646
Blacks-wins,1284,1282
Blacks-wins,797,393
Blacks-wins,797,398
Whites-wins,598,1009
Whites-wins,599,736
Blacks-wins,899,614
Whites-wins,431,633
Blacks-wins,1002,584
Whites-wins,546,801
Blacks-wins,1089,455
Whites-wins,780,1380
Blacks-wins,923,618
Blacks-wins,995,805
Whites-wins,721,899
Blacks-wins,992,844
Blacks-wins,1488,663
Whites-wins,509,595
Blacks-wins,1235,696
Blacks-wins,634,435
Whites-wins,462,573
Whites-wins,573,1136
Blacks-wins,923,580
Blacks-wins,1124,424
Whites-wins,443,595
Whites-wins,803,912
Blacks-wins,817,769
Blacks-wins,557,415
Blacks-wins,707,627
Whites-wins,454,740
Blacks-wins,1218,620
Blacks-wins,619,540
Whites-wins,346,889
Blacks-wins,636,323
Whites-wins,634,692
Whites-wins,519,592
Whites-wins,684,717
Whites-wins,639,733
Blacks-wins,674,589
Whites-wins,1305,1658
Blacks-wins,636,434
Whites-wins,543,649
Whites-wins,658,731
Blacks-wins,1028,983
Whites-wins,699,726
Blacks-wins,843,613
Whites-wins,518,870
Whites-wins,780,863
Blacks-wins,901,605
Blacks-wins,1000,550
Whites-wins,880,938
Blacks-wins,887,561
Whites-wins,855,1260
Blacks-wins,680,513
Blacks-wins,1091,435
Whites-wins,680,757
Blacks-wins,829,688
Blacks-wins,742,500
Blacks-wins,1463,794
Blacks-wins,959,761
Blacks-wins,859,667
Whites-wins,761,949
Whites-wins,847,1305
Whites-wins,711,801
Whites-wins,1018,1047
Whites-wins,556,925
Blacks-wins,829,562
Whites-wins,551,1250
Whites-wins,858,934
Whites-wins,707,850
Blacks-wins,1433,983
Blacks-wins,1244,717
Blacks-wins,1148,610
Whites-wins,797,874
Blacks-wins,851,424
Blacks-wins,600,411
Whites-wins,530,1278
Whites-wins,557,680
Whites-wins,652,898
Whites-wins,991,1039
Blacks-wins,745,539
Whites-wins,435,1033
Blacks-wins,1242,658
Whites-wins,685,731
Whites-wins,519,623
Blacks-wins,592,520
Whites-wins,497,1006
Blacks-wins,1160,1067
Whites-wins,1313,1728
Blacks-wins,997,712
Blacks-wins,909,647
Blacks-wins,710,602
Whites-wins,706,1616
Blacks-wins,1299,1279
Whites-wins,769,772
Blacks-wins,878,677
Whites-wins,584,1475
Blacks-wins,1297,1210
Blacks-wins,701,520
Blacks-wins,1462,351
Whites-wins,823,824
Whites-wins,789,1475
Blacks-wins,1170,388
Blacks-wins,945,404
Whites-wins,1146,2385
Blacks-wins,1225,651
Whites-wins,670,1041
Whites-wins,634,723
Whites-wins,641,717
Whites-wins,482,578
Whites-wins,499,648
Whites-wins,1037,1614
Blacks-wins,1237,590
Whites-wins,615,1805
Blacks-wins,1213,797
Blacks-wins,860,295
Whites-wins,726,844
Whites-wins,1171,1345
Blacks-wins,824,733
Blacks-wins,952,722
Whites-wins,533,1275
Whites-wins,338,783
Blacks-wins,1344,1207
Whites-wins,406,506
Whites-wins,209,869
Blacks-wins,1271,1104
Whites-wins,718,1020
Whites-wins,531,1279
Blacks-wins,1464,1416
Blacks-wins,680,452
Blacks-wins,827,582
Whites-wins,570,985
Whites-wins,1120,1284
Blacks-wins,786,505
Whites-wins,751,1194
Blacks-wins,1317,625
Blacks-wins,706,552
Blacks-wins,790,641
Whites-wins,536,569
Blacks-wins,678,617
Blacks-wins,1218,672
Blacks-wins,741,567
Whites-wins,529,578
Whites-wins,496,1150
Whites-wins,597,844
Blacks-wins,1326,414
Whites-wins,844,897
Blacks-wins,1793,728
Whites-wins,392,608
Whites-wins,940,949
Whites-wins,1106,1444
Whites-wins,763,1541
Blacks-wins,589,468
Whites-wins,866,1201
Blacks-wins,1412,811
Whites-wins,393,464
Whites-wins,818,1126
Blacks-wins,1081,761
Blacks-wins,742,645
Whites-wins,965,1195
Whites-wins,693,774
Whites-wins,556,965
Blacks-wins,970,633
Whites-wins,511,1113
Blacks-wins,1040,630
Whites-wins,378,884
Blacks-wins,1688,1100
Whites-wins,377,694
Blacks-wins,864,688
Whites-wins,610,944
Blacks-wins,726,626
Blacks-wins,1101,692
Whites-wins,893,1236
Blacks-wins,1792,1147
Blacks-wins,862,770
Blacks-wins,1009,631
Whites-wins,455,484
Whites-wins,980,1044
Blacks-wins,870,651
Blacks-wins,969,890
Whites-wins,1207,1257
Whites-wins,1075,1601
Whites-wins,834,985
Whites-wins,735,837
Whites-wins,784,1085
Whites-wins,741,1330
Blacks-wins,976,599
Whites-wins,530,675
Whites-wins,756,1230
Whites-wins,673,1001
Whites-wins,696,947
Blacks-wins,1033,997
Blacks-wins,718,379
Blacks-wins,826,602
Blacks-wins,836,575
Whites-wins,899,939
Blacks-wins,1201,1086
Whites-wins,965,1164
Blacks-wins,926,828
Blacks-wins,1337,668
Whites-wins,488,534
Whites-wins,1234,1536
Blacks-wins,593,462
Whites-wins,909,1059
Blacks-wins,947,713
Blacks-wins,1028,763
Blacks-wins,1777,991
Blacks-wins,887,559
Blacks-wins,975,478
Whites-wins,482,609
Whites-wins,503,747
Whites-wins,1167,1536
Blacks-wins,823,569
Blacks-wins,757,545
Blacks-wins,1368,916
Whites-wins,224,804
Whites-wins,718,882
Whites-wins,463,1418
Blacks-wins,836,726
Blacks-wins,682,280
Whites-wins,1022,1312
Whites-wins,407,608
Whites-wins,745,778
Blacks-wins,750,627
Whites-wins,451,849
Blacks-wins,723,514
Whites-wins,623,994
Blacks-wins,1658,879
Blacks-wins,502,498
Whites-wins,552,716
Blacks-wins,1254,910
Blacks-wins,839,715
Whites-wins,825,1070
Whites-wins,597,1015
Blacks-wins,1232,1114
Whites-wins,610,912
Whites-wins,714,1859
Whites-wins,966,985
Blacks-wins,1838,648
Whites-wins,428,796
Whites-wins,605,685
Whites-wins,682,994
Blacks-wins,1297,1229
Whites-wins,804,1101
Blacks-wins,1187,445
Whites-wins,477,775
Blacks-wins,1327,633
Whites-wins,433,1378
Blacks-wins,782,754
Whites-wins,487,926
Whites-wins,452,675
Whites-wins,706,1180
Blacks-wins,864,749
Whites-wins,935,1367
Whites-wins,682,856
Blacks-wins,1683,625
Whites-wins,499,817
Whites-wins,664,665
Blacks-wins,1204,543
Whites-wins,1140,1181
Blacks-wins,657,545
Blacks-wins,1339,748
Blacks-wins,831,545
Blacks-wins,864,400
Blacks-wins,1974,696
Blacks-wins,1231,816
Whites-wins,979,1130
Whites-wins,537,796
Blacks-wins,588,295
Blacks-wins,823,637
Blacks-wins,864,855
Blacks-wins,1228,673
Whites-wins,1030,1431
Blacks-wins,1439,446
Whites-wins,714,1385
Whites-wins,746,887
Blacks-wins,1668,1555
Blacks-wins,857,825
Whites-wins,569,1264
Whites-wins,334,1065
Whites-wins,790,1071
Whites-wins,935,968
Whites-wins,506,746
Whites-wins,923,935
Blacks-wins,1005,855
Whites-wins,520,1200
Blacks-wins,1153,1021
Blacks-wins,765,628
Blacks-wins,702,573
Whites-wins,1479,1583
Blacks-wins,1465,522
Blacks-wins,1139,580
Whites-wins,696,929
Whites-wins,749,865
Whites-wins,580,877
Blacks-wins,891,648
Whites-wins,665,826
Whites-wins,751,1106
Blacks-wins,1248,784
Blacks-wins,856,731
Whites-wins,583,970
Whites-wins,621,1056
Blacks-wins,1450,1008
Whites-wins,1208,1596
Whites-wins,584,655
Whites-wins,717,910
Blacks-wins,797,592
Blacks-wins,1025,874
Blacks-wins,1362,444
Blacks-wins,926,707
Blacks-wins,695,623
Whites-wins,566,608
Blacks-wins,903,535
Whites-wins,628,826
Blacks-wins,610,595
Blacks-wins,963,435
Whites-wins,548,1271
Whites-wins,413,705
Blacks-wins,799,774
Blacks-wins,1107,596
Blacks-wins,976,776
Blacks-wins,708,511
Whites-wins,615,1154
Whites-wins,872,1113
Blacks-wins,812,465
Whites-wins,1441,1711
Whites-wins,718,805
Blacks-wins,1176,589
Whites-wins,478,585
Blacks-wins,1372,550
Whites-wins,715,956
Blacks-wins,818,662
Blacks-wins,817,593
Blacks-wins,1684,803
Whites-wins,711,969
Whites-wins,471,750
Whites-wins,604,683
Blacks-wins,922,717
Blacks-wins,643,623
Blacks-wins,1162,451
Blacks-wins,1474,218
Whites-wins,589,1232
Whites-wins,454,1229
Blacks-wins,1156,516
Whites-wins,733,865
Whites-wins,624,882
Whites-wins,1244,1300
Blacks-wins,893,535
Whites-wins,1262,1334
Blacks-wins,1212,747
Blacks-wins,1243,958
Whites-wins,704,984
Blacks-wins,893,746
Blacks-wins,741,651
Blacks-wins,892,438
Whites-wins,752,849
Whites-wins,571,707
Blacks-wins,1296,763
Whites-wins,451,464
Whites-wins,945,1282
Blacks-wins,877,695
Whites-wins,425,972
Blacks-wins,1044,863
Blacks-wins,1243,483
Whites-wins,597,765
Whites-wins,566,585
Whites-wins,371,1032
Whites-wins,660,964
Blacks-wins,1145,987
Blacks-wins,431,414
Whites-wins,614,1299
Blacks-wins,1318,458
Blacks-wins,1196,545
Whites-wins,420,1127
Whites-wins,599,734
Whites-wins,982,1381
Whites-wins,857,1749
Whites-wins,553,811
Blacks-wins,912,572
Blacks-wins,920,523
Whites-wins,505,518
Blacks-wins,1089,726
Blacks-wins,534,390
Whites-wins,494,699
Whites-wins,620,987
Whites-wins,767,804
Whites-wins,875,955
Blacks-wins,889,602
Whites-wins,486,989
Blacks-wins,1343,964
Whites-wins,758,1010
Whites-wins,539,870
Blacks-wins,1059,931
Blacks-wins,1288,532
Blacks-wins,1358,1229
Blacks-wins,826,779
Blacks-wins,883,490
Blacks-wins,947,578
Blacks-wins,816,592
Blacks-wins,605,581
Whites-wins,920,968
Blacks-wins,903,577
Whites-wins,618,747
Whites-wins,544,1303
Whites-wins,555,783
Whites-wins,826,919
Blacks-wins,1004,518
Whites-wins,897,966
Whites-wins,475,919
Blacks-wins,1182,859
Blacks-wins,1132,770
Blacks-wins,681,640
Whites-wins,729,738
Whites-wins,768,905
Blacks-wins,711,702
Whites-wins,722,773
Blacks-wins,1331,704
Blacks-wins,1272,683
Blacks-wins,1008,697
Blacks-wins,1193,794
Whites-wins,587,1748
Blacks-wins,889,882
Blacks-wins,686,641
Blacks-wins,808,658
Whites-wins,615,677
Whites-wins,501,758
Whites-wins,482,706
Blacks-wins,860,831
Whites-wins,626,1343
Whites-wins,621,988
Blacks-wins,899,502
Blacks-wins,717,594
Whites-wins,513,539
Whites-wins,520,901
Blacks-wins,736,618
Whites-wins,719,947
Blacks-wins,846,703
Whites-wins,804,1349
Blacks-wins,1016,604
Whites-wins,590,1088
Whites-wins,759,773
Blacks-wins,799,632
Blacks-wins,1221,843
Whites-wins,477,518
Whites-wins,765,963
Blacks-wins,1282,891
Whites-wins,262,648
Whites-wins,660,734
Blacks-wins,1198,600
Whites-wins,643,955
Blacks-wins,1422,1255
Blacks-wins,719,607
Whites-wins,727,1022
Whites-wins,497,824
Whites-wins,386,722
Whites-wins,489,781
Whites-wins,646,728
Blacks-wins,907,465
Blacks-wins,517,410
Whites-wins,1022,1448
Whites-wins,971,1660
Whites-wins,637,1452
Whites-wins,507,951
Blacks-wins,1083,661
Whites-wins,997,1498
Blacks-wins,549,424
Blacks-wins,809,735
Blacks-wins,913,877
Whites-wins,689,1706
Whites-wins,420,720
Blacks-wins,682,273
Whites-wins,702,899
Blacks-wins,922,815
Whites-wins,355,649
Whites-wins,605,1218
Blacks-wins,1350,753
Whites-wins,517,955
Blacks-wins,977,674
Whites-wins,811,1169
Blacks-wins,1371,584
Blacks-wins,784,526
Whites-wins,378,885
Blacks-wins,1408,500
Whites-wins,856,1072
Whites-wins,744,974
Whites-wins,1361,1697
Whites-wins,555,779
Blacks-wins,957,381
Whites-wins,745,930
Blacks-wins,767,260
Blacks-wins,2264,1130
Blacks-wins,560,498
Whites-wins,633,670
Blacks-wins,1073,880
Blacks-wins,1116,609
Whites-wins,1012,1278
Whites-wins,712,1182
Whites-wins,664,925
Blacks-wins,1051,928
Blacks-wins,1404,470
Blacks-wins,739,714
Blacks-wins,943,622
Whites-wins,1362,1597
Blacks-wins,1382,922
Blacks-wins,856,826
Blacks-wins,736,622
Blacks-wins,1378,1000
Whites-wins,865,987
Whites-wins,1437,1705
Blacks-wins,950,558
Blacks-wins,633,591
Whites-wins,484,628
Whites-wins,549,1319
Blacks-wins,1055,354
Whites-wins,658,761
Whites-wins,533,647
Whites-wins,743,746
Blacks-wins,731,566
Whites-wins,516,1089
Whites-wins,919,1061
Blacks-wins,867,724
Blacks-wins,632,590
Blacks-wins,881,550
Blacks-wins,728,561
Blacks-wins,827,699
Whites-wins,449,599
Whites-wins,1225,1436
Whites-wins,549,1331
Whites-wins,638,1083
Blacks-wins,1781,861
Blacks-wins,908,741
Blacks-wins,1076,431
Whites-wins,423,443
Whites-wins,801,1040
Whites-wins,702,863
Whites-wins,733,1167
Blacks-wins,728,490
Blacks-wins,956,552
Blacks-wins,1817,579
Whites-wins,546,657
Whites-wins,484,701
Blacks-wins,1557,623
Blacks-wins,790,358
Whites-wins,735,799
Blacks-wins,736,715
Blacks-wins,829,563
Blacks-wins,1573,963
Whites-wins,564,924
Blacks-wins,950,475
Blacks-wins,875,797
Blacks-wins,673,651
Blacks-wins,1041,810
Whites-wins,605,675
Whites-wins,355,1000
Blacks-wins,1075,715
Blacks-wins,1875,440
Blacks-wins,1123,1070
Blacks-wins,711,572
Blacks-wins,1168,1080
Blacks-wins,1546,840
Whites-wins,682,1565
Blacks-wins,868,582
Whites-wins,496,909
Whites-wins,683,1196
Tie-wins,641,641
Blacks-wins,873,369
Whites-wins,562,869
Blacks-wins,1162,717
Blacks-wins,942,676
Whites-wins,728,891
Whites-wins,932,968
Whites-wins,847,928
Blacks-wins,775,559
Blacks-wins,472,404
Whites-wins,494,575
Blacks-wins,669,504
Blacks-wins,1688,880
Blacks-wins,2345,1195
Whites-wins,617,821
Whites-wins,691,811
Blacks-wins,600,455
Blacks-wins,780,649
Whites-wins,680,837
Whites-wins,820,1139
Blacks-wins,1214,897
Whites-wins,819,1068
